Freq.,Rectangular,von Hann,Hamming,SFT3F (full),SFT3F (4 bit),SFT3F (8 bit)
0.490999999988389,0.648088943298553,0.853885405095384,0.823396645503911,0.999275455882335,0.997642376685076,0.998925921074269
0.491999999988366,0.646819967688699,0.853326656739699,0.822732677249104,0.999252166609351,0.997613072921526,0.998901344494578
0.492999999988342,0.645549741288310,0.852767062674495,0.822067803290608,0.999228673506942,0.997583558118696,0.998876562542305
0.493999999988318,0.644278271622112,0.852206624548952,0.821402026148197,0.999204975730542,0.997553831460032,0.998851574378881
0.494999999988295,0.643005566220467,0.851645344014427,0.820735348344332,0.999181072434935,0.997523892128361,0.998826379165092
0.495999999988271,0.641731632619019,0.851083222724334,0.820067772404007,0.999156962774264,0.997493739305897,0.998800976061090
0.496999999988248,0.640456478358785,0.850520262334204,0.819399300854814,0.999132645902018,0.997463372174235,0.998775364226378
0.497999999988224,0.639180110986028,0.849956464501666,0.818729936226903,0.999108120971055,0.997432789914367,0.998749542819837
0.498999999988200,0.637902538052126,0.849391830886417,0.818059681052947,0.999083387133595,0.997401991706676,0.998723510999715
0.499999999988177,0.636623767113676,0.848826363150305,0.817388537868217,0.999058443541246,0.997370976730970,0.998697267923655
0.500999999988153,0.637896546167729,0.849391830929466,0.818058793383520,0.999083387039671,0.997401991614291,0.998723510906120
0.501999999988129,0.639174119659774,0.849956464544711,0.818729048625140,0.999108120877143,0.997432789821993,0.998749542726255
0.502999999988106,0.640450487885875,0.850520262377262,0.819398413364532,0.999132645808124,0.997463372081879,0.998775364132814
0.503999999988082,0.641725643294583,0.851083222767424,0.820066885069018,0.999156962680395,0.997493739213567,0.998800975967551
0.504999999988058,0.642999578339438,0.851645344057523,0.820734461208380,0.999181072341089,0.997523892036053,0.998826379071575
0.505999999988035,0.644272285479352,0.852206624592050,0.821401139255036,0.999204975636722,0.997553831367750,0.998851574285390
0.506999999988011,0.645543757178493,0.852767062717578,0.822066916683955,0.999228673413159,0.997583558026450,0.998876562448851
0.507999999987987,0.646813985906459,0.853326656782800,0.822731790972717,0.999252166515608,0.997613072829319,0.998901344401163
0.508999999987964,0.648082964138202,0.853885405138486,0.823395759601457,0.999275455788640,0.997642376592918,0.998925920980904
0.509999999987940,0.649350684354363,0.854443306137563,0.824058820052993,0.999298542076140,0.997671470133150,0.998950293025968
0.510999999987916,0.650617139041185,0.855000358135096,0.824720969812788,0.999321426221354,0.997700354265315,0.998974461373621
0.511999999987893,0.651882320690646,0.855556559488271,0.825382206368962,0.999344109066842,0.997729029804054,0.998998426860445
0.512999999987869,0.653146221800580,0.856111908556444,0.826042527212349,0.999366591454489,0.997757497563371,0.999022190322361
0.513999999987846,0.654408834874585,0.856666403701061,0.826701929836413,0.999388874225498,0.997785758356611,0.999045752594607
0.514999999987822,0.655670152422385,0.857220043285790,0.827360411737419,0.999410958220382,0.997813812996469,0.999069114511743
0.515999999987798,0.656930166959721,0.857772825676437,0.828017970414341,0.999432844278960,0.997841662294973,0.999092276907639
0.516999999987775,0.658188871008489,0.858324749240983,0.828674603368917,0.999454533240348,0.997869307063484,0.999115240615471
0.517999999987751,0.659446257096868,0.858875812349611,0.829330308105688,0.999476025942964,0.997896748112695,0.999138006467722
0.518999999987727,0.660702317759221,0.859426013374617,0.829985082131911,0.999497323224492,0.997923986252598,0.999160575296151
0.519999999987704,0.661957045536455,0.859975350690578,0.830638922957752,0.999518425921950,0.997951022292551,0.999182947931855
0.520999999987680,0.663210432975915,0.860523822674210,0.831291828096153,0.999539334871567,0.997977857041158,0.999205125205148
0.521999999987656,0.664462472631524,0.861071427704462,0.831943795062929,0.999560050908882,0.998004491306365,0.999227107945667
0.522999999987633,0.665713157063903,0.861618164162506,0.832594821376781,0.999580574868694,0.998030925895408,0.999248896982309
0.523999999987609,0.666962478840282,0.862164030431677,0.833244904559228,0.999600907585059,0.998057161614819,0.999270493143240
0.524999999987585,0.668210430534847,0.862709024897592,0.833894042134765,0.999621049891288,0.998083199270413,0.999291897255885
0.525999999987562,0.669457004728647,0.863253145948079,0.834542231630781,0.999641002619937,0.998109039667287,0.999313110146923
